tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
7.767598,-0.17,0.02,9.90,0.04,0.00,0.01,39.51,9.88,-22.85,0.02,-0.05,9.60,-0.03,-0.10,0.01,26.62,-32.31,-11.54,-0.27,1.15,0.07,34.71,953.30,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.802045,-0.10,-0.06,9.94,0.04,0.00,0.01,39.51,9.88,-22.85,0.10,-0.09,9.66,-0.03,-0.12,0.01,26.27,-31.90,-11.54,-0.28,1.14,0.07,34.71,953.30,23.77,0.00,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.834448,-0.14,-0.17,10.03,0.04,-0.00,0.01,39.51,9.88,-22.85,0.05,-0.14,9.60,-0.03,-0.11,0.01,26.33,-32.48,-11.72,-0.31,1.13,0.07,34.71,953.30,23.77,0.00,5040.00,33.00,0.00,30.00,18.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.869262,-0.22,-0.17,9.90,0.04,-0.01,0.01,39.51,9.88,-22.85,0.03,-0.12,9.53,-0.03,-0.11,0.01,26.27,-32.25,-11.72,-0.32,1.14,0.08,34.71,953.30,23.77,0.00,5040.00,33.00,0.00,30.00,20.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.902699,-0.14,-0.23,9.93,0.04,0.01,0.01,39.51,9.88,-22.85,0.03,-0.17,9.72,-0.03,-0.11,0.01,26.91,-31.09,-11.19,-0.35,1.13,0.08,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.934715,-0.13,-0.07,9.86,0.04,0.01,0.01,39.51,9.88,-22.85,0.04,-0.08,9.63,-0.03,-0.11,0.00,26.85,-31.26,-10.96,-0.36,1.12,0.08,34.71,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,22.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.969376,-0.26,-0.14,9.85,0.04,-0.00,0.01,39.51,9.88,-22.85,0.06,-0.05,9.56,-0.03,-0.11,0.00,26.91,-31.61,-11.54,-0.37,1.12,0.07,34.71,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,22.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.002035,-0.32,-0.01,10.04,0.04,0.00,0.01,39.51,9.88,-22.85,0.01,-0.03,9.66,-0.03,-0.11,0.01,27.03,-31.84,-10.73,-0.37,1.12,0.07,34.71,953.30,23.77,-5.05,5037.00,33.00,0.00,28.00,22.00,22.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.036699,-0.30,0.09,10.12,0.04,0.01,0.01,40.21,11.29,-22.85,-0.02,-0.01,9.67,-0.03,-0.10,0.00,26.45,-31.96,-12.18,-0.36,1.12,0.06,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,30.00,24.00,22.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.069141,-0.19,0.00,9.87,0.04,-0.00,0.02,40.21,11.29,-22.85,-0.06,-0.04,9.70,-0.03,-0.11,0.01,26.33,-31.90,-10.90,-0.35,1.14,0.06,34.71,953.30,23.77,-5.05,5043.00,33.00,0.00,26.00,22.00,24.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.103683,-0.15,-0.06,10.07,0.04,-0.00,0.01,40.21,11.29,-22.85,-0.07,-0.00,9.63,-0.03,-0.11,0.01,26.91,-31.90,-11.72,-0.34,1.15,0.07,34.71,953.30,23.77,0.00,5043.00,33.00,0.00,26.00,20.00,24.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.136182,-0.28,-0.03,9.96,0.04,-0.00,0.01,40.21,11.29,-22.85,0.01,-0.05,9.68,-0.03,-0.11,0.01,26.51,-32.36,-11.83,-0.32,1.15,0.07,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,26.00,18.00,26.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.169095,-0.22,-0.03,9.97,0.04,0.01,0.01,41.62,10.58,-23.19,0.02,-0.02,9.65,-0.02,-0.11,0.01,26.51,-31.78,-11.83,-0.32,1.15,0.08,34.71,953.30,23.77,-9.26,5037.00,33.00,0.00,24.00,20.00,24.00,-45.92978287,-23.24733353,618.95,0,0,0,0,0,0,0,0,
8.202714,-0.11,-0.09,9.97,0.04,-0.01,0.01,41.62,10.58,-23.19,0.01,-0.02,9.63,-0.03,-0.12,0.01,27.20,-32.07,-11.89,-0.32,1.15,0.08,34.71,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,18.00,24.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.236857,-0.15,-0.07,9.89,0.04,-0.00,0.02,41.62,10.58,-23.19,0.05,-0.09,9.66,-0.03,-0.11,0.00,26.27,-32.36,-11.89,-0.32,1.14,0.08,34.71,953.30,23.77,0.00,5037.00,33.00,0.00,28.00,16.00,22.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.270664,-0.07,-0.10,10.07,0.04,0.01,0.01,41.62,10.58,-23.19,0.01,-0.09,9.65,-0.03,-0.10,0.01,26.39,-32.31,-11.77,-0.33,1.13,0.08,34.71,953.30,23.77,0.00,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.304572,-0.12,-0.11,10.14,0.03,0.00,0.01,41.62,10.58,-23.19,0.03,-0.06,9.68,-0.03,-0.11,0.00,26.68,-32.36,-11.60,-0.33,1.12,0.08,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,22.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.338419,-0.14,-0.09,10.06,0.04,0.00,0.01,41.62,10.58,-23.19,0.03,-0.07,9.65,-0.03,-0.12,0.00,26.56,-32.42,-11.77,-0.34,1.13,0.08,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,18.00,22.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.370082,-0.29,-0.05,9.91,0.04,0.01,0.01,41.62,10.58,-23.19,0.02,-0.01,9.66,-0.03,-0.11,0.01,26.56,-31.78,-10.67,-0.34,1.13,0.08,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,26.00,18.00,24.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.402773,-0.28,-0.12,9.90,0.04,0.01,0.01,41.62,10.58,-23.19,-0.02,-0.01,9.61,-0.03,-0.10,0.00,26.16,-31.78,-11.66,-0.35,1.14,0.08,34.71,953.30,23.77,-5.05,5046.00,33.00,0.00,26.00,18.00,24.00,-45.92978287,-23.24733353,619.06,0,0,0,0,0,0,0,0,
8.437377,-0.24,-0.02,10.02,0.04,-0.01,0.01,41.62,10.58,-23.19,0.01,-0.06,9.68,-0.03,-0.11,0.00,26.10,-32.07,-11.60,-0.35,1.15,0.08,34.71,953.30,23.77,0.00,5037.00,33.00,0.00,24.00,20.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.470997,-0.22,-0.03,9.92,0.04,-0.00,0.01,41.62,10.58,-23.19,-0.01,-0.01,9.77,-0.02,-0.11,0.00,26.80,-31.67,-10.96,-0.35,1.16,0.08,34.71,953.30,23.77,0.00,5037.00,33.00,0.00,26.00,22.00,22.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.504763,-0.25,-0.06,10.01,0.04,0.00,0.01,41.62,10.58,-23.19,0.02,-0.03,9.73,-0.03,-0.11,0.00,26.62,-31.90,-10.96,-0.35,1.16,0.08,34.71,953.30,23.86,-5.05,5037.00,33.00,0.00,26.00,20.00,20.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.538697,-0.16,-0.03,9.86,0.04,0.00,0.01,41.62,10.58,-23.19,0.02,-0.01,9.66,-0.03,-0.12,0.00,25.93,-31.96,-12.30,-0.34,1.16,0.08,34.71,953.30,23.86,-5.05,5040.00,33.00,0.00,30.00,16.00,22.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.572408,-0.14,-0.06,9.97,0.04,-0.01,0.01,41.62,10.58,-23.19,0.01,-0.04,9.58,-0.03,-0.11,0.00,25.87,-31.67,-10.73,-0.33,1.15,0.09,34.71,953.30,23.86,0.00,5040.00,33.00,0.00,28.00,16.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.604227,-0.14,0.04,10.06,0.04,0.00,0.01,41.62,10.58,-23.19,0.03,-0.02,9.73,-0.03,-0.11,0.01,26.22,-31.67,-11.83,-0.32,1.15,0.09,34.71,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,16.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.637399,-0.14,-0.04,9.94,0.03,0.00,0.01,41.62,10.58,-23.19,0.04,-0.04,9.64,-0.03,-0.11,0.00,26.33,-31.90,-11.72,-0.32,1.14,0.09,34.71,953.30,23.77,0.00,5043.00,33.00,0.00,30.00,18.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.670900,-0.27,-0.08,9.96,0.04,-0.00,0.01,41.80,10.76,-22.68,-0.01,0.01,9.58,-0.03,-0.11,0.01,26.68,-31.96,-11.72,-0.30,1.14,0.09,34.71,953.30,23.77,0.00,5040.00,33.00,0.00,30.00,18.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.705303,-0.17,0.04,10.07,0.04,-0.00,0.01,41.80,10.76,-22.68,0.05,0.03,9.66,-0.03,-0.10,0.00,26.27,-31.61,-11.60,-0.29,1.14,0.09,34.68,953.31,23.77,0.00,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.738253,-0.25,-0.14,9.94,0.04,0.00,0.01,41.80,10.76,-22.68,-0.06,-0.22,9.73,-0.03,-0.11,0.00,26.51,-32.19,-12.01,-0.29,1.14,0.08,34.68,953.31,23.77,-9.26,5031.00,33.00,0.00,28.00,18.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.772225,-0.31,-0.07,9.96,0.04,0.00,0.02,41.80,10.76,-22.68,-0.04,-0.06,9.76,-0.02,-0.11,0.01,26.04,-32.19,-11.95,-0.30,1.15,0.08,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,28.00,20.00,22.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.805957,-0.18,-0.15,9.97,0.04,0.00,0.01,40.56,10.23,-22.17,0.02,-0.08,9.63,-0.03,-0.11,0.01,26.22,-31.96,-12.53,-0.30,1.16,0.08,34.68,953.31,23.77,-5.05,5040.00,33.00,0.00,30.00,20.00,22.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.839751,-0.18,-0.08,9.85,0.04,0.00,0.01,40.56,10.23,-22.17,0.02,-0.06,9.68,-0.03,-0.10,0.01,26.45,-32.89,-12.47,-0.30,1.15,0.08,34.68,953.31,23.77,0.00,5043.00,33.00,0.00,30.00,22.00,24.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.873606,-0.17,-0.14,9.92,0.04,-0.00,0.01,40.56,10.23,-22.17,0.03,-0.02,9.63,-0.02,-0.11,0.00,26.10,-31.84,-11.89,-0.30,1.15,0.08,34.68,953.31,23.77,-5.05,5040.00,44.00,0.00,28.00,20.00,22.00,-45.92977905,-23.24733162,618.96,0,0,0,0,0,0,0,0,
8.906906,-0.16,-0.16,9.99,0.04,-0.00,0.01,41.80,10.05,-22.68,0.03,-0.16,9.66,-0.03,-0.11,0.01,25.98,-32.31,-11.77,-0.32,1.14,0.08,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,22.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
8.940698,-0.26,-0.14,9.96,0.04,0.00,0.01,41.80,10.05,-22.68,0.03,-0.13,9.70,-0.03,-0.10,0.01,26.33,-32.25,-10.85,-0.35,1.14,0.08,34.68,953.31,23.77,0.00,5037.00,33.00,0.00,30.00,16.00,22.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
8.972354,-0.12,-0.02,10.08,0.04,0.00,0.01,41.80,10.05,-22.68,0.07,-0.01,9.68,-0.03,-0.11,-0.00,26.33,-32.07,-10.96,-0.35,1.13,0.08,34.68,953.31,23.77,-5.05,5040.00,33.00,0.00,30.00,18.00,22.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
9.006102,-0.12,-0.08,9.92,0.04,0.00,0.01,41.80,10.05,-22.68,0.01,-0.06,9.62,-0.02,-0.11,0.01,26.16,-32.19,-11.66,-0.35,1.13,0.08,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,20.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
9.039935,-0.14,0.00,10.03,0.04,0.00,0.01,40.92,9.17,-23.87,-0.01,0.10,9.74,-0.03,-0.11,0.00,26.04,-32.65,-11.54,-0.34,1.13,0.08,34.68,953.31,23.77,0.00,5037.00,33.00,0.00,32.00,22.00,22.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
9.073654,-0.23,-0.01,9.94,0.04,0.00,0.01,40.92,9.17,-23.87,0.04,-0.01,9.69,-0.02,-0.11,0.00,26.22,-32.25,-10.85,-0.33,1.12,0.08,34.68,953.31,23.77,0.00,5040.00,33.00,0.00,32.00,22.00,24.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
9.105616,-0.21,0.04,9.79,0.04,0.00,0.01,40.92,9.17,-23.87,0.02,0.01,9.71,-0.03,-0.11,0.00,26.22,-32.19,-10.79,-0.33,1.13,0.08,34.68,953.31,23.77,-5.05,5043.00,33.00,0.00,32.00,24.00,26.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
9.139922,-0.27,-0.06,10.01,0.04,-0.00,0.01,40.92,9.17,-23.87,-0.07,-0.03,9.63,-0.03,-0.11,0.01,25.93,-31.49,-10.73,-0.31,1.14,0.08,34.68,953.31,23.77,0.00,5037.00,44.00,0.00,32.00,22.00,24.00,-45.92977142,-23.24732971,618.89,0,0,0,0,0,0,0,0,
9.175220,-0.28,-0.20,9.92,0.05,0.00,0.02,40.92,9.17,-23.87,-0.02,-0.14,9.63,-0.03,-0.10,0.00,26.51,-32.48,-11.25,-0.32,1.15,0.08,34.68,953.31,23.77,0.00,5031.00,44.00,0.00,32.00,24.00,24.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.206814,-0.22,-0.08,10.08,0.04,-0.00,0.01,40.92,9.17,-23.87,0.01,-0.05,9.74,-0.03,-0.12,0.01,25.58,-31.78,-11.60,-0.33,1.15,0.09,34.68,953.31,23.77,0.00,5031.00,44.00,0.00,32.00,22.00,24.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.240786,-0.13,-0.23,9.87,0.04,-0.00,0.02,40.92,9.17,-23.87,0.05,-0.14,9.61,-0.03,-0.12,0.00,25.69,-31.49,-11.72,-0.34,1.15,0.09,34.68,953.31,23.77,-5.05,5037.00,44.00,0.00,32.00,24.00,24.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.274476,-0.18,-0.01,10.01,0.04,-0.00,0.01,40.92,9.17,-23.87,0.03,-0.06,9.58,-0.03,-0.11,0.01,26.04,-32.19,-12.06,-0.36,1.14,0.09,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.308331,-0.16,0.00,10.07,0.04,0.00,0.01,40.92,9.17,-23.87,0.06,-0.10,9.71,-0.03,-0.11,0.00,25.93,-32.25,-11.43,-0.36,1.12,0.09,34.68,953.31,23.77,-5.05,5043.00,44.00,0.00,30.00,20.00,26.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.342123,-0.14,0.00,9.94,0.04,0.00,0.01,40.92,9.17,-23.87,0.09,-0.10,9.67,-0.03,-0.11,0.00,26.39,-32.02,-11.37,-0.37,1.11,0.09,34.68,953.31,23.77,0.00,5040.00,33.00,0.00,30.00,20.00,26.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.375125,-0.18,0.17,9.99,0.04,-0.00,0.01,40.92,9.17,-23.87,0.02,0.01,9.66,-0.03,-0.11,0.01,26.45,-32.31,-11.14,-0.35,1.11,0.09,34.68,953.31,23.77,0.00,5034.00,33.00,0.00,30.00,18.00,26.00,-45.92976761,-23.24732780,618.81,0,0,0,0,0,0,0,0,
9.408215,-0.19,-0.07,9.95,0.04,0.00,0.01,40.92,9.17,-23.87,-0.02,-0.04,9.58,-0.03,-0.11,0.01,26.45,-32.02,-11.77,-0.33,1.12,0.09,34.68,953.31,23.77,0.00,5028.00,33.00,0.00,26.00,16.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.441965,-0.32,0.12,10.04,0.04,0.01,0.02,40.92,9.17,-23.87,0.01,0.14,9.73,-0.03,-0.11,0.01,25.81,-32.13,-11.25,-0.33,1.12,0.09,34.68,953.31,23.77,0.00,5034.00,33.00,0.00,24.00,16.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.475825,-0.23,0.04,10.09,0.04,-0.00,0.01,40.92,9.17,-23.87,-0.04,-0.01,9.67,-0.03,-0.11,0.00,25.58,-31.84,-12.12,-0.30,1.13,0.09,34.68,953.31,23.77,-5.05,5040.00,44.00,0.00,26.00,18.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.509571,-0.20,-0.20,10.01,0.04,-0.01,0.01,40.92,9.17,-23.87,-0.04,-0.06,9.72,-0.03,-0.12,0.00,25.69,-31.73,-11.54,-0.31,1.16,0.08,34.68,953.31,23.77,0.00,5046.00,33.00,0.00,30.00,16.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.543181,-0.37,0.02,9.91,0.04,0.00,0.01,41.09,10.76,-23.02,-0.06,-0.04,9.67,-0.03,-0.11,0.01,25.69,-31.90,-11.83,-0.29,1.17,0.08,34.68,953.31,23.77,-5.05,5043.00,33.00,0.00,30.00,18.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.574872,-0.24,-0.11,10.00,0.04,0.00,0.01,41.09,10.76,-23.02,0.01,-0.07,9.68,-0.03,-0.12,0.01,25.98,-32.60,-11.43,-0.30,1.17,0.09,34.68,953.31,23.77,-5.05,5043.00,33.00,0.00,32.00,16.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.609756,-0.16,-0.06,10.03,0.04,-0.00,0.02,41.09,10.76,-23.02,0.08,-0.02,9.73,-0.03,-0.12,0.01,25.40,-31.49,-11.48,-0.30,1.16,0.09,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.642131,-0.08,-0.21,9.98,0.04,-0.00,0.01,41.09,10.76,-23.02,0.04,-0.09,9.71,-0.03,-0.12,0.01,25.93,-31.96,-11.89,-0.30,1.15,0.09,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,32.00,16.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.676125,-0.14,0.01,9.91,0.04,0.01,0.01,40.74,11.46,-23.02,0.05,-0.09,9.71,-0.03,-0.11,0.01,25.75,-31.61,-11.54,-0.32,1.13,0.09,34.68,953.31,23.77,-5.05,5031.00,33.00,0.00,28.00,18.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.709934,-0.20,-0.14,9.94,0.04,-0.00,0.01,40.74,11.46,-23.02,0.06,-0.15,9.70,-0.03,-0.11,0.00,26.16,-31.38,-11.54,-0.31,1.11,0.09,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.743733,-0.20,-0.21,9.92,0.04,-0.00,0.01,40.74,11.46,-23.02,0.08,-0.19,9.69,-0.03,-0.11,0.00,26.10,-31.55,-11.66,-0.34,1.11,0.09,34.68,953.31,23.77,-5.05,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.776350,-0.28,-0.04,9.79,0.04,0.00,0.01,40.74,11.46,-23.02,-0.11,-0.02,9.51,-0.03,-0.10,0.01,26.39,-31.32,-10.67,-0.35,1.14,0.09,34.69,953.25,23.77,0.00,5040.00,33.00,0.00,32.00,16.00,22.00,-45.92976761,-23.24732780,618.80,0,0,0,0,0,0,0,0,
9.809898,-0.20,-0.13,9.89,0.04,-0.03,0.01,41.09,10.05,-22.68,0.04,-0.05,9.35,-0.03,-0.12,0.00,25.87,-31.38,-11.25,-0.35,1.14,0.08,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,28.00,16.00,22.00,-45.92976379,-23.24732780,618.71,0,0,0,0,0,0,0,0,
9.842887,-0.35,-0.14,9.99,0.04,-0.01,0.02,41.09,10.05,-22.68,-0.13,-0.04,9.55,-0.03,-0.13,0.01,26.33,-30.80,-11.37,-0.36,1.14,0.09,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,22.00,-45.92976379,-23.24732780,618.71,0,0,0,0,0,0,0,0,
9.877737,-0.39,-0.08,10.23,0.03,0.01,0.01,41.09,10.05,-22.68,-0.13,-0.03,9.91,-0.04,-0.10,0.01,25.58,-31.96,-11.54,-0.35,1.15,0.08,34.69,953.25,23.77,-5.05,5031.00,33.00,0.00,26.00,20.00,22.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
9.911453,-0.20,-0.27,10.13,0.04,-0.01,0.01,41.09,10.05,-22.68,0.01,-0.21,9.83,-0.03,-0.13,0.01,25.29,-31.61,-11.43,-0.35,1.14,0.08,34.69,953.25,23.77,-5.05,5037.00,44.00,0.00,24.00,24.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
9.942994,-0.33,-0.15,9.96,0.05,-0.02,0.01,41.09,10.05,-22.68,-0.03,-0.04,9.71,-0.03,-0.12,0.01,25.64,-31.61,-11.60,-0.35,1.16,0.09,34.69,953.25,23.77,-5.05,5037.00,44.00,0.00,24.00,22.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
9.976886,-0.27,0.02,9.87,0.04,0.02,0.02,41.09,10.05,-22.68,-0.01,-0.01,9.64,-0.03,-0.09,0.01,25.69,-31.61,-11.66,-0.35,1.15,0.09,34.69,953.25,23.77,-5.05,5043.00,33.00,0.00,26.00,22.00,22.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.010778,-0.10,-0.03,10.10,0.04,-0.00,0.01,41.09,10.05,-22.68,0.16,0.04,9.72,-0.03,-0.11,0.00,25.64,-31.84,-11.08,-0.34,1.12,0.10,34.69,953.25,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,20.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.044540,-0.20,-0.15,9.94,0.04,-0.02,0.01,41.09,10.05,-22.68,0.04,-0.04,9.60,-0.03,-0.13,0.01,25.75,-31.78,-11.72,-0.34,1.13,0.10,34.69,953.25,23.77,-5.05,5043.00,33.00,0.00,28.00,20.00,22.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.077591,-0.18,-0.12,10.00,0.04,0.01,0.01,41.09,10.05,-22.68,0.01,-0.03,9.76,-0.03,-0.11,0.00,25.87,-31.73,-11.19,-0.34,1.13,0.09,34.69,953.25,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.111586,-0.20,-0.07,10.10,0.04,0.02,0.01,41.09,10.05,-22.68,0.01,-0.06,9.76,-0.03,-0.11,-0.00,25.98,-31.26,-10.73,-0.34,1.12,0.09,34.69,953.25,23.77,-5.05,5028.00,33.00,0.00,28.00,16.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.145358,-0.20,-0.19,9.94,0.04,0.00,0.01,41.09,10.05,-22.68,0.01,-0.05,9.76,-0.03,-0.12,0.01,26.16,-31.96,-10.27,-0.34,1.12,0.09,34.69,953.25,23.77,0.00,5025.00,33.00,0.00,28.00,18.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.179012,-0.28,-0.14,9.93,0.04,-0.02,0.01,40.92,10.23,-22.85,-0.01,-0.09,9.60,-0.03,-0.12,0.00,26.45,-32.77,-10.79,-0.34,1.15,0.09,34.69,953.25,23.77,0.00,5028.00,44.00,0.00,30.00,18.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.210717,-0.31,-0.16,9.98,0.03,0.00,0.01,40.92,10.23,-22.85,-0.05,-0.01,9.64,-0.03,-0.11,0.01,25.46,-31.49,-11.02,-0.34,1.15,0.09,34.69,953.25,23.77,0.00,5037.00,44.00,0.00,30.00,20.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.249286,-0.37,-0.03,9.96,0.04,0.02,0.02,40.92,10.23,-22.85,-0.07,-0.04,9.79,-0.03,-0.10,0.00,25.87,-31.38,-11.19,-0.35,1.16,0.10,34.69,953.25,23.77,0.00,5037.00,44.00,0.00,30.00,22.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.282982,-0.11,0.02,9.96,0.04,-0.01,0.01,41.45,11.11,-22.00,0.03,-0.05,9.68,-0.02,-0.12,0.00,25.58,-32.07,-10.61,-0.35,1.15,0.09,34.69,953.25,23.77,0.00,5037.00,44.00,0.00,30.00,22.00,24.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.316882,-0.13,-0.05,9.96,0.03,-0.01,0.01,41.45,11.11,-22.00,0.03,-0.11,9.68,-0.03,-0.13,0.01,25.69,-32.77,-11.08,-0.36,1.15,0.10,34.69,953.25,23.77,-5.05,5046.00,44.00,0.00,32.00,20.00,26.00,-45.92976379,-23.24732780,618.65,0,0,0,0,0,0,0,0,
10.348565,-0.24,0.08,10.03,0.04,0.02,0.02,41.45,11.11,-22.00,-0.02,-0.00,9.73,-0.03,-0.10,0.01,26.04,-32.02,-10.90,-0.36,1.14,0.10,34.69,953.25,23.77,-5.05,5040.00,33.00,0.00,30.00,20.00,24.00,-45.92976379,-23.24732971,618.53,0,0,0,0,0,0,0,0,
