tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
7.663773,-0.08,-0.04,10.05,0.04,0.00,0.01,40.39,9.70,-22.00,0.06,-0.01,9.71,-0.03,-0.11,0.00,27.72,-31.90,-11.83,-0.39,0.88,-0.07,33.66,953.21,24.06,-5.05,5028.00,33.00,0.00,30.00,20.00,24.00,-45.92976379,-23.24737740,597.67,0,0,0,0,0,0,0,0,
7.697450,-0.22,0.03,10.05,0.04,-0.00,0.02,40.39,9.70,-22.00,0.05,0.01,9.67,-0.03,-0.11,0.01,27.26,-32.77,-11.60,-0.40,0.89,-0.07,33.66,953.21,24.06,-5.05,5028.00,33.00,0.00,30.00,20.00,24.00,-45.92976379,-23.24737740,597.67,0,0,0,0,0,0,0,0,
7.729150,-0.14,-0.08,9.86,0.04,-0.00,0.01,40.39,9.70,-22.00,0.02,-0.04,9.73,-0.03,-0.11,0.00,27.38,-32.77,-11.31,-0.40,0.88,-0.07,33.66,953.21,24.06,0.00,5028.00,33.00,0.00,28.00,22.00,24.00,-45.92976379,-23.24737740,597.67,0,0,0,0,0,0,0,0,
7.762888,-0.18,-0.08,9.95,0.04,0.00,0.01,40.39,9.70,-22.00,0.06,-0.11,9.62,-0.03,-0.10,0.00,27.55,-31.90,-11.43,-0.40,0.88,-0.07,33.66,953.21,24.06,0.00,5034.00,33.00,0.00,30.00,18.00,24.00,-45.92976379,-23.24737740,597.67,0,0,0,0,0,0,0,0,
7.795547,-0.12,-0.11,9.92,0.04,-0.00,0.01,40.39,9.70,-22.00,0.03,-0.05,9.66,-0.03,-0.12,0.01,27.09,-32.02,-12.12,-0.40,0.89,-0.07,33.66,953.21,24.06,-5.05,5031.00,33.00,0.00,30.00,20.00,24.00,-45.92976379,-23.24737740,597.67,0,0,0,0,0,0,0,0,
7.829909,-0.14,-0.06,9.98,0.04,0.00,0.01,40.39,9.70,-22.00,0.03,-0.06,9.71,-0.02,-0.11,0.00,27.49,-31.61,-11.48,-0.40,0.89,-0.07,33.66,953.21,24.06,-5.05,5025.00,33.00,0.00,30.00,16.00,22.00,-45.92976379,-23.24737740,597.67,0,0,0,0,0,0,0,0,
7.864299,-0.17,-0.13,10.00,0.04,0.00,0.02,40.39,9.70,-22.00,0.04,-0.08,9.76,-0.03,-0.11,0.01,27.32,-31.55,-11.66,-0.39,0.88,-0.07,33.66,953.21,24.06,-5.05,5022.00,33.00,0.00,24.00,20.00,20.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
7.898061,-0.15,-0.09,10.11,0.04,0.00,0.01,40.39,9.70,-22.00,0.01,-0.06,9.63,-0.03,-0.11,0.00,27.20,-32.25,-11.02,-0.39,0.89,-0.07,33.66,953.21,24.06,-5.05,5025.00,33.00,0.00,24.00,16.00,20.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
7.929980,-0.18,-0.14,9.98,0.04,-0.00,0.01,40.39,9.70,-22.00,0.03,-0.04,9.67,-0.02,-0.10,0.00,27.14,-31.84,-11.43,-0.39,0.89,-0.07,33.66,953.21,24.06,-5.05,5034.00,33.00,0.00,26.00,18.00,22.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
7.963699,-0.13,-0.04,9.96,0.04,0.01,0.01,40.39,9.70,-22.00,0.08,-0.04,9.63,-0.02,-0.11,0.00,26.91,-31.84,-11.66,-0.39,0.89,-0.07,33.66,953.21,24.06,0.00,5037.00,33.00,0.00,26.00,16.00,20.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
7.997322,-0.23,-0.11,9.89,0.04,0.00,0.01,40.39,9.70,-22.00,0.04,-0.04,9.76,-0.03,-0.11,0.01,27.72,-32.19,-11.48,-0.39,0.89,-0.07,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,28.00,16.00,22.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
8.031124,-0.16,-0.13,10.07,0.04,0.00,0.01,40.04,10.41,-22.68,0.06,-0.02,9.66,-0.03,-0.11,0.00,27.32,-32.02,-11.25,-0.39,0.89,-0.07,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,28.00,16.00,22.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
8.064783,-0.17,-0.14,10.15,0.04,0.00,0.01,40.04,10.41,-22.68,0.05,-0.04,9.69,-0.03,-0.11,0.01,27.49,-31.90,-11.89,-0.39,0.89,-0.07,33.66,953.21,24.06,0.00,5034.00,44.00,0.00,30.00,16.00,24.00,-45.92976761,-23.24737740,597.79,0,0,0,0,0,0,0,0,
8.097323,-0.09,0.00,9.89,0.04,0.00,0.02,40.04,10.41,-22.68,0.01,-0.00,9.68,-0.03,-0.11,0.01,28.01,-31.61,-11.19,-0.39,0.89,-0.07,33.66,953.21,24.06,-5.05,5031.00,33.00,0.00,30.00,18.00,24.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.130938,-0.09,-0.05,9.97,0.04,-0.00,0.01,40.04,10.41,-22.68,0.04,-0.09,9.59,-0.03,-0.10,0.00,27.09,-32.07,-11.48,-0.39,0.89,-0.07,33.66,953.21,24.06,4.21,5031.00,33.00,0.00,30.00,20.00,24.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.164593,-0.19,-0.10,10.06,0.04,0.00,0.01,39.33,10.05,-22.68,0.03,-0.08,9.67,-0.03,-0.10,0.00,27.38,-31.61,-12.47,-0.39,0.88,-0.07,33.66,953.21,24.06,4.21,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.198358,-0.27,-0.12,10.10,0.03,0.00,0.01,39.33,10.05,-22.68,0.03,-0.05,9.64,-0.03,-0.11,0.01,26.91,-31.84,-11.89,-0.38,0.88,-0.07,33.66,953.21,24.06,0.00,5037.00,33.00,0.00,32.00,20.00,24.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.232099,-0.21,-0.10,9.96,0.04,-0.00,0.02,39.33,10.05,-22.68,0.04,-0.01,9.72,-0.03,-0.11,0.00,27.03,-31.55,-11.37,-0.39,0.88,-0.07,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.265624,-0.16,-0.03,10.00,0.04,0.01,0.01,39.33,10.05,-22.68,0.11,-0.02,9.65,-0.03,-0.11,0.00,27.49,-31.96,-11.66,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,28.00,20.00,24.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.299297,-0.05,-0.03,9.96,0.04,-0.00,0.01,39.33,10.05,-22.68,0.01,-0.04,9.66,-0.03,-0.11,0.01,27.38,-31.20,-11.77,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,26.00,18.00,26.00,-45.92976761,-23.24737930,597.82,0,0,0,0,0,0,0,0,
8.331625,-0.17,-0.02,10.07,0.04,0.00,0.01,39.33,10.05,-22.68,0.09,-0.01,9.66,-0.03,-0.11,0.01,27.61,-31.73,-11.83,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5034.00,33.00,0.00,24.00,16.00,26.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.365286,-0.14,-0.07,9.99,0.04,0.00,0.01,39.33,10.05,-22.68,0.01,-0.06,9.66,-0.03,-0.11,0.01,27.03,-31.96,-12.01,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5034.00,33.00,0.00,26.00,18.00,24.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.398993,-0.16,0.07,9.94,0.04,0.00,0.01,39.33,10.05,-22.68,0.04,-0.06,9.69,-0.03,-0.11,0.00,27.72,-31.73,-11.48,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.432672,-0.22,0.00,10.04,0.04,0.00,0.01,39.33,10.05,-22.68,0.02,-0.03,9.66,-0.03,-0.11,0.00,27.61,-31.26,-11.54,-0.39,0.89,-0.08,33.66,953.21,24.06,0.00,5037.00,33.00,0.00,28.00,24.00,22.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.466362,-0.20,-0.02,9.94,0.04,0.00,0.01,39.33,10.05,-22.68,0.02,-0.05,9.66,-0.03,-0.11,0.00,27.38,-32.02,-11.95,-0.39,0.89,-0.08,33.66,953.21,24.06,0.00,5037.00,33.00,0.00,26.00,22.00,24.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.500042,-0.18,-0.03,9.96,0.04,0.00,0.02,39.33,10.05,-22.68,0.04,-0.03,9.69,-0.03,-0.11,0.00,27.03,-32.77,-11.25,-0.39,0.89,-0.08,33.66,953.21,24.06,0.00,5037.00,33.00,0.00,26.00,22.00,24.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.534006,-0.15,-0.08,9.94,0.04,0.00,0.01,40.74,10.76,-22.34,0.01,-0.06,9.67,-0.03,-0.10,0.01,27.20,-32.42,-11.08,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5037.00,33.00,0.00,28.00,16.00,24.00,-45.92976761,-23.24737930,597.87,0,0,0,0,0,0,0,0,
8.567425,-0.21,-0.14,9.90,0.04,0.00,0.01,40.74,10.76,-22.34,0.06,-0.04,9.70,-0.03,-0.10,0.00,27.55,-32.02,-12.18,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5031.00,33.00,0.00,30.00,16.00,24.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.601067,-0.18,-0.01,10.13,0.04,0.00,0.01,40.74,10.76,-22.34,0.03,-0.10,9.72,-0.02,-0.10,0.01,27.20,-32.07,-11.48,-0.39,0.89,-0.08,33.66,953.21,24.06,-5.05,5028.00,33.00,0.00,32.00,16.00,24.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.632826,-0.14,-0.02,9.93,0.04,0.00,0.01,40.74,10.76,-22.34,0.09,-0.01,9.65,-0.03,-0.10,0.01,27.72,-31.67,-11.54,-0.39,0.89,-0.08,33.66,953.21,24.06,-9.26,5031.00,33.00,0.00,32.00,20.00,22.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.667874,-0.14,-0.11,9.97,0.04,0.00,0.01,39.68,11.82,-23.02,0.06,-0.10,9.66,-0.03,-0.11,0.01,26.56,-31.90,-11.54,-0.39,0.89,-0.08,33.67,953.17,24.06,-9.26,5034.00,33.00,0.00,28.00,24.00,22.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.699800,-0.23,-0.13,9.95,0.04,0.00,0.01,39.68,11.82,-23.02,0.06,-0.06,9.69,-0.02,-0.11,-0.00,27.72,-32.13,-11.89,-0.39,0.89,-0.08,33.67,953.17,24.06,-9.26,5037.00,33.00,0.00,24.00,24.00,22.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.734365,-0.17,-0.04,10.05,0.04,-0.00,0.01,39.68,11.82,-23.02,0.02,-0.03,9.71,-0.03,-0.11,0.01,27.43,-31.96,-12.06,-0.39,0.88,-0.08,33.67,953.17,24.06,-5.05,5025.00,33.00,0.00,26.00,24.00,24.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.766757,-0.09,-0.15,10.02,0.04,0.00,0.01,39.68,11.82,-23.02,0.03,-0.00,9.61,-0.03,-0.11,0.01,27.32,-31.73,-11.66,-0.39,0.88,-0.08,33.67,953.17,24.06,0.00,5031.00,44.00,0.00,30.00,20.00,24.00,-45.92976761,-23.24738121,598.00,0,0,0,0,0,0,0,0,
8.800776,-0.17,-0.04,9.99,0.04,0.00,0.01,40.74,10.05,-21.65,0.01,-0.06,9.68,-0.03,-0.11,0.00,26.74,-31.67,-12.06,-0.39,0.89,-0.08,33.67,953.17,24.06,0.00,5022.00,44.00,0.00,30.00,20.00,22.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
8.834365,-0.08,-0.07,9.96,0.04,-0.00,0.01,40.74,10.05,-21.65,0.06,-0.02,9.61,-0.03,-0.11,0.00,26.85,-31.96,-11.77,-0.39,0.88,-0.08,33.67,953.17,24.06,-5.05,5031.00,44.00,0.00,32.00,20.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
8.867984,-0.16,-0.09,9.89,0.04,0.00,0.02,40.74,10.05,-21.65,0.03,-0.02,9.69,-0.03,-0.11,0.01,27.26,-31.44,-12.24,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5028.00,33.00,0.00,28.00,22.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
8.901791,-0.17,-0.07,10.03,0.04,0.00,0.01,40.74,10.05,-21.65,0.07,-0.04,9.71,-0.03,-0.11,0.01,26.97,-32.02,-12.12,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5037.00,44.00,0.00,30.00,22.00,26.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
8.935429,-0.14,-0.03,10.05,0.04,0.00,0.01,39.86,9.88,-23.53,0.06,-0.06,9.73,-0.03,-0.11,0.01,26.97,-32.02,-11.89,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5031.00,33.00,0.00,28.00,24.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
8.969101,-0.11,0.01,9.96,0.04,0.01,0.01,39.86,9.88,-23.53,0.01,-0.04,9.73,-0.03,-0.11,0.00,27.49,-32.36,-11.72,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5031.00,44.00,0.00,30.00,20.00,22.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.001287,-0.09,-0.18,9.87,0.04,-0.00,0.01,39.86,9.88,-23.53,0.02,-0.06,9.68,-0.03,-0.11,0.00,27.20,-32.02,-11.72,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,28.00,20.00,22.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.035794,-0.18,-0.04,9.92,0.04,-0.00,0.02,40.74,10.05,-23.36,0.06,-0.06,9.63,-0.03,-0.11,0.01,27.43,-31.44,-12.06,-0.40,0.89,-0.08,33.67,953.17,24.06,0.00,5037.00,33.00,0.00,28.00,20.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.069088,-0.06,-0.12,9.98,0.04,0.00,0.01,40.74,10.05,-23.36,0.06,-0.06,9.73,-0.03,-0.11,0.00,27.49,-32.19,-12.47,-0.40,0.89,-0.08,33.67,953.17,24.06,0.00,5034.00,33.00,0.00,26.00,22.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.102666,-0.15,-0.09,9.96,0.04,0.00,0.01,40.74,10.05,-23.36,0.04,-0.04,9.63,-0.03,-0.11,0.00,27.32,-32.02,-11.83,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5028.00,33.00,0.00,26.00,22.00,22.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.136403,-0.18,-0.06,9.98,0.04,-0.00,0.01,40.74,10.05,-23.36,0.04,-0.03,9.72,-0.03,-0.11,0.00,27.14,-31.67,-11.54,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5034.00,33.00,0.00,26.00,20.00,20.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.170108,-0.18,-0.15,10.05,0.04,0.01,0.01,41.62,10.23,-22.85,0.03,-0.03,9.67,-0.03,-0.10,0.01,27.32,-31.38,-11.95,-0.39,0.90,-0.08,33.67,953.17,24.06,0.00,5037.00,33.00,0.00,28.00,22.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.201762,-0.15,-0.12,10.14,0.04,0.00,0.01,41.62,10.23,-22.85,0.02,-0.12,9.66,-0.03,-0.10,0.00,26.68,-31.15,-11.77,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,26.00,22.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.235435,-0.14,-0.06,10.14,0.04,-0.00,0.01,41.62,10.23,-22.85,0.05,-0.01,9.69,-0.03,-0.10,0.00,27.43,-31.38,-11.37,-0.39,0.89,-0.08,33.67,953.17,24.06,-5.05,5040.00,33.00,0.00,26.00,22.00,24.00,-45.92977142,-23.24738312,598.09,0,0,0,0,0,0,0,0,
9.269652,-0.07,0.01,10.08,0.04,0.00,0.01,41.62,10.23,-22.85,0.04,-0.04,9.66,-0.03,-0.11,0.01,28.19,-31.09,-11.77,-0.38,0.89,-0.08,33.67,953.17,24.06,-5.05,5040.00,33.00,0.00,26.00,20.00,22.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.303254,-0.13,-0.07,10.04,0.04,0.00,0.01,41.62,10.23,-22.85,0.05,-0.07,9.68,-0.03,-0.11,0.00,27.32,-31.15,-12.47,-0.38,0.90,-0.08,33.67,953.17,24.06,0.00,5037.00,33.00,0.00,30.00,18.00,22.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.336962,-0.13,-0.08,9.90,0.04,0.00,0.02,41.62,10.23,-22.85,0.02,-0.06,9.66,-0.02,-0.11,0.01,27.55,-31.49,-11.77,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.370628,-0.13,-0.01,9.84,0.04,0.00,0.01,41.62,10.23,-22.85,0.04,-0.01,9.66,-0.03,-0.11,0.00,27.55,-31.61,-11.54,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,32.00,20.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.404303,-0.23,-0.11,10.15,0.04,0.00,0.01,41.62,10.23,-22.85,0.03,-0.15,9.80,-0.03,-0.11,0.00,27.26,-31.96,-11.66,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,26.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.435977,-0.24,-0.10,9.99,0.04,0.00,0.01,41.62,10.23,-22.85,-0.00,-0.03,9.72,-0.03,-0.11,0.01,27.49,-32.07,-11.72,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.470337,-0.13,0.00,9.98,0.04,0.00,0.01,41.62,10.23,-22.85,0.04,-0.02,9.66,-0.03,-0.11,0.00,27.72,-32.60,-11.66,-0.37,0.90,-0.08,33.67,953.17,24.06,0.00,5034.00,33.00,0.00,30.00,18.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.504698,-0.22,0.01,9.99,0.04,0.00,0.01,41.62,10.23,-22.85,0.03,-0.01,9.76,-0.03,-0.10,0.00,27.72,-31.90,-11.48,-0.37,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.537736,-0.16,-0.04,10.06,0.04,0.00,0.01,41.62,10.23,-22.85,-0.00,-0.03,9.72,-0.03,-0.11,0.00,27.55,-32.42,-11.60,-0.37,0.90,-0.08,33.67,953.17,24.06,-5.05,5031.00,33.00,0.00,28.00,20.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.571585,-0.22,-0.08,10.06,0.04,0.00,0.02,41.62,10.23,-22.85,0.05,-0.08,9.76,-0.03,-0.10,0.01,26.80,-32.36,-12.35,-0.37,0.90,-0.08,33.67,953.17,24.06,-5.05,5031.00,33.00,0.00,28.00,18.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.605241,-0.12,-0.18,10.11,0.04,-0.00,0.01,41.62,10.23,-22.85,0.02,-0.04,9.68,-0.03,-0.11,0.01,27.49,-32.19,-12.59,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.637057,-0.16,-0.04,10.01,0.04,-0.00,0.01,41.62,10.23,-22.85,0.05,-0.04,9.65,-0.03,-0.11,0.01,26.74,-32.42,-11.83,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5034.00,33.00,0.00,30.00,20.00,22.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.670763,-0.12,-0.03,9.99,0.04,-0.01,0.01,41.62,10.23,-22.85,0.06,-0.07,9.67,-0.02,-0.11,0.00,27.09,-31.78,-11.54,-0.38,0.89,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,28.00,22.00,22.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.704447,-0.17,-0.12,9.83,0.04,0.00,0.01,41.62,10.23,-22.85,0.06,-0.06,9.68,-0.03,-0.11,0.01,27.26,-32.07,-11.31,-0.38,0.90,-0.08,33.67,953.17,24.06,-5.05,5037.00,33.00,0.00,28.00,22.00,24.00,-45.92977524,-23.24738693,598.14,0,0,0,0,0,0,0,0,
9.736734,-0.16,-0.03,10.01,0.04,-0.00,0.02,41.62,10.23,-22.85,0.08,-0.03,9.60,-0.03,-0.10,0.01,27.26,-31.73,-12.18,-0.38,0.90,-0.08,33.70,953.22,24.06,-5.05,5040.00,33.00,0.00,30.00,22.00,24.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.771104,-0.16,-0.03,9.94,0.05,0.00,0.01,41.62,10.23,-22.85,-0.01,-0.03,9.66,-0.03,-0.11,0.00,27.55,-32.19,-10.96,-0.38,0.90,-0.08,33.70,953.22,24.06,-5.05,5028.00,33.00,0.00,32.00,20.00,24.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.804487,-0.20,-0.03,9.96,0.04,0.01,0.01,41.98,9.88,-21.83,0.04,-0.08,9.71,-0.03,-0.11,0.01,27.26,-32.83,-11.95,-0.38,0.89,-0.08,33.70,953.22,24.06,0.00,5025.00,33.00,0.00,30.00,16.00,26.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.838162,-0.06,0.02,10.07,0.04,-0.00,0.02,41.98,9.88,-21.83,0.04,-0.06,9.65,-0.03,-0.11,0.00,27.43,-32.31,-11.72,-0.38,0.89,-0.07,33.70,953.22,24.06,-9.26,5022.00,33.00,0.00,30.00,16.00,26.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.871948,-0.21,-0.09,9.95,0.04,0.00,0.01,41.98,9.88,-21.83,0.06,-0.05,9.64,-0.03,-0.11,0.00,26.85,-32.02,-11.77,-0.38,0.89,-0.08,33.70,953.22,24.06,-9.26,5034.00,33.00,0.00,32.00,22.00,24.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.905543,-0.13,-0.11,10.03,0.04,0.00,0.01,39.51,11.64,-21.83,0.09,-0.11,9.63,-0.03,-0.12,0.00,27.03,-32.77,-11.60,-0.38,0.89,-0.08,33.70,953.22,24.06,-9.26,5037.00,33.00,0.00,32.00,24.00,24.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.938179,-0.16,-0.08,9.93,0.04,0.00,0.02,39.51,11.64,-21.83,0.04,-0.04,9.72,-0.02,-0.11,0.00,26.97,-32.02,-12.24,-0.38,0.89,-0.07,33.70,953.22,24.06,0.00,5031.00,33.00,0.00,30.00,24.00,24.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
9.972803,-0.11,-0.12,10.00,0.04,0.00,0.01,39.51,11.64,-21.83,0.04,-0.05,9.61,-0.03,-0.11,0.00,27.03,-31.44,-11.19,-0.38,0.89,-0.07,33.70,953.22,24.06,-5.05,5028.00,33.00,0.00,26.00,20.00,26.00,-45.92977524,-23.24738693,598.16,0,0,0,0,0,0,0,0,
10.005614,-0.09,-0.08,9.99,0.04,0.00,0.01,39.51,11.64,-21.83,0.03,-0.05,9.68,-0.03,-0.10,0.01,26.85,-31.44,-11.66,-0.38,0.89,-0.08,33.70,953.22,24.06,0.00,5031.00,33.00,0.00,26.00,20.00,24.00,-45.92977905,-23.24739075,598.29,0,0,0,0,0,0,0,0,
10.039265,-0.20,-0.12,9.95,0.04,-0.00,0.01,39.51,11.64,-21.83,0.04,-0.07,9.78,-0.03,-0.11,0.00,27.67,-32.02,-12.30,-0.39,0.89,-0.07,33.70,953.22,24.06,-5.05,5034.00,33.00,0.00,28.00,20.00,24.00,-45.92977905,-23.24739075,598.29,0,0,0,0,0,0,0,0,
10.073075,-0.23,-0.01,10.08,0.04,0.00,0.01,39.51,11.64,-21.83,0.06,-0.04,9.66,-0.03,-0.12,0.00,27.43,-32.36,-11.37,-0.39,0.89,-0.08,33.70,953.22,24.06,-5.05,5037.00,33.00,0.00,28.00,24.00,22.00,-45.92977905,-23.24739075,598.29,0,0,0,0,0,0,0,0,
10.106635,-0.13,-0.00,9.87,0.04,-0.00,0.01,39.51,11.64,-21.83,0.04,-0.04,9.65,-0.03,-0.11,0.00,27.43,-32.25,-11.72,-0.39,0.88,-0.07,33.70,953.22,24.06,-5.05,5034.00,33.00,0.00,24.00,24.00,24.00,-45.92977905,-23.24739075,598.29,0,0,0,0,0,0,0,0,
10.140418,-0.15,-0.11,9.91,0.04,0.01,0.01,39.51,11.64,-21.83,0.07,-0.07,9.68,-0.03,-0.11,0.00,26.62,-31.73,-12.01,-0.39,0.89,-0.07,33.70,953.22,24.06,0.00,5034.00,33.00,0.00,24.00,24.00,20.00,-45.92977905,-23.24739075,598.29,0,0,0,0,0,0,0,0,
10.178069,-0.15,-0.08,10.05,0.04,0.00,0.01,39.51,11.64,-21.83,0.04,-0.04,9.74,-0.03,-0.10,0.01,27.55,-31.84,-11.66,-0.39,0.89,-0.07,33.70,953.22,24.06,0.00,5034.00,33.00,0.00,28.00,24.00,24.00,-45.92977905,-23.24739075,598.29,0,0,0,0,0,0,0,0,
10.210114,-0.17,-0.08,10.03,0.04,0.00,0.01,39.51,11.64,-21.83,0.05,0.01,9.68,-0.02,-0.11,0.01,27.03,-31.09,-12.18,-0.39,0.89,-0.08,33.70,953.22,24.06,0.00,5028.00,33.00,0.00,30.00,18.00,24.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
10.244053,-0.11,-0.09,10.10,0.04,-0.00,0.01,39.51,11.64,-21.83,-0.02,-0.04,9.69,-0.03,-0.10,0.01,27.43,-31.73,-12.06,-0.39,0.89,-0.07,33.70,953.22,24.06,0.00,5025.00,33.00,0.00,30.00,18.00,24.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
